date,site_name,total_generation_mw,predicted_total_generation_mw,daily_revenue_inr,revenue_at_risk_inr,co2_avoided_tons,coal_saved_tons,trees_equivalent_million,overall_risk_level,risk_alert,active_high_risk_factors,ai_insight
2021-10-30,Khavda Renewable Energy Park,143.1633562775064,0.0,644235.1,6442.35,117.39,71.58,0.01,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-10-31,Khavda Renewable Energy Park,141.4368331971408,0.0,636465.75,6364.66,115.98,70.72,0.01,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-01,Khavda Renewable Energy Park,142.69379894,0.0,642122.1,6421.22,117.01,71.35,0.01,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-02,Khavda Renewable Energy Park,135.4660934825,0.0,609597.42,6095.97,111.08,67.73,0.01,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-03,Khavda Renewable Energy Park,131.1595501442688,0.0,590217.98,5902.18,107.55,65.58,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-04,Khavda Renewable Energy Park,126.32638975000002,0.0,568468.75,5684.69,103.59,63.16,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-05,Khavda Renewable Energy Park,82.1828331478,0.0,369822.75,3698.23,67.39,41.09,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-06,Khavda Renewable Energy Park,82.10777671828163,0.0,369485.0,3694.85,67.33,41.05,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-07,Khavda Renewable Energy Park,109.32183387756402,0.0,491948.25,4919.48,89.64,54.66,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-08,Khavda Renewable Energy Park,103.0504823447484,0.0,463727.17,4637.27,84.5,51.53,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-09,Khavda Renewable Energy Park,118.5980246682308,0.0,533691.11,5336.91,97.25,59.3,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-10,Khavda Renewable Energy Park,117.3645303360134,0.0,528140.39,5281.4,96.24,58.68,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-11,Khavda Renewable Energy Park,125.96612265545,0.0,566847.55,5668.48,103.29,62.98,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-12,Khavda Renewable Energy Park,124.49442720000002,0.0,560224.92,5602.25,102.09,62.25,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-13,Khavda Renewable Energy Park,118.766435425,0.0,534448.96,5344.49,97.39,59.38,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-14,Khavda Renewable Energy Park,110.19383573,0.0,495872.26,4958.72,90.36,55.1,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-15,Khavda Renewable Energy Park,103.59848543,0.0,466193.18,4661.93,84.95,51.8,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-16,Khavda Renewable Energy Park,108.61054065462278,0.0,488747.43,4887.47,89.06,54.31,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-17,Khavda Renewable Energy Park,76.329924085,0.0,343484.66,3434.85,62.59,38.16,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-18,Khavda Renewable Energy Park,36.382563360000006,0.0,163721.54,8186.08,29.83,18.19,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2021-11-19,Khavda Renewable Energy Park,27.869047250000005,0.0,125410.71,6270.54,22.85,13.93,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2021-11-20,Khavda Renewable Energy Park,55.616606870000005,0.0,250274.73,2502.75,45.61,27.81,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-21,Khavda Renewable Energy Park,97.0549223095468,0.0,436747.15,4367.47,79.59,48.53,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-22,Khavda Renewable Energy Park,113.78881415908096,0.0,512049.66,5120.5,93.31,56.89,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-23,Khavda Renewable Energy Park,117.56286817,0.0,529032.91,5290.33,96.4,58.78,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-24,Khavda Renewable Energy Park,123.78288208,0.0,557022.97,5570.23,101.5,61.89,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-25,Khavda Renewable Energy Park,114.32969020000002,0.0,514483.61,5144.84,93.75,57.16,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-26,Khavda Renewable Energy Park,122.131169875,0.0,549590.26,5495.9,100.15,61.07,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-27,Khavda Renewable Energy Park,109.113607955,0.0,491011.24,4910.11,89.47,54.56,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-28,Khavda Renewable Energy Park,114.08657293,0.0,513389.58,5133.9,93.55,57.04,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-29,Khavda Renewable Energy Park,77.98876800000001,0.0,350949.46,3509.49,63.95,38.99,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-11-30,Khavda Renewable Energy Park,76.29275192481482,0.0,343317.38,3433.17,62.56,38.15,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-01,Khavda Renewable Energy Park,23.339096660000003,0.0,105025.93,5251.3,19.14,11.67,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2021-12-02,Khavda Renewable Energy Park,88.04293992999999,0.0,396193.23,3961.93,72.2,44.02,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-03,Khavda Renewable Energy Park,115.79476546,0.0,521076.44,5210.76,94.95,57.9,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-04,Khavda Renewable Energy Park,111.29313426,0.0,500819.1,5008.19,91.26,55.65,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-05,Khavda Renewable Energy Park,104.06920190505488,0.0,468311.41,4683.11,85.34,52.03,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-06,Khavda Renewable Energy Park,104.29139479351852,0.0,469311.28,4693.11,85.52,52.15,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-07,Khavda Renewable Energy Park,90.47323389999998,0.0,407129.55,4071.3,74.19,45.24,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-08,Khavda Renewable Energy Park,101.226997025,0.0,455521.49,4555.21,83.01,50.61,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-09,Khavda Renewable Energy Park,109.6760979040192,0.0,493542.44,4935.42,89.93,54.84,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-10,Khavda Renewable Energy Park,101.42070550982169,0.0,456393.17,4563.93,83.16,50.71,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-11,Khavda Renewable Energy Park,100.07289941,0.0,450328.05,4503.28,82.06,50.04,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-12,Khavda Renewable Energy Park,87.01231055000001,0.0,391555.4,3915.55,71.35,43.51,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-13,Khavda Renewable Energy Park,89.07321412,0.0,400829.46,4008.29,73.04,44.54,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-14,Khavda Renewable Energy Park,99.21562986085732,0.0,446470.33,4464.7,81.36,49.61,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-15,Khavda Renewable Energy Park,101.41130452698218,0.0,456350.87,4563.51,83.16,50.71,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-16,Khavda Renewable Energy Park,97.86370922142665,0.0,440386.69,4403.87,80.25,48.93,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-17,Khavda Renewable Energy Park,93.40114175314817,0.0,420305.14,4203.05,76.59,46.7,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-18,Khavda Renewable Energy Park,94.28933499758573,0.0,424302.01,4243.02,77.32,47.14,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-19,Khavda Renewable Energy Park,86.26707245005488,0.0,388201.83,3882.02,70.74,43.13,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-20,Khavda Renewable Energy Park,84.09299315999999,0.0,378418.47,3784.18,68.96,42.05,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-21,Khavda Renewable Energy Park,93.51921601,0.0,420836.47,4208.36,76.69,46.76,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-22,Khavda Renewable Energy Park,100.97496414043896,0.0,454387.34,4543.87,82.8,50.49,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-23,Khavda Renewable Energy Park,91.49691905759944,0.0,411736.14,4117.36,75.03,45.75,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-24,Khavda Renewable Energy Park,71.22547266999999,0.0,320514.63,3205.15,58.4,35.61,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-25,Khavda Renewable Energy Park,91.186914775,0.0,410341.12,4103.41,74.77,45.59,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-26,Khavda Renewable Energy Park,73.28525160000001,0.0,329783.63,3297.84,60.09,36.64,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-27,Khavda Renewable Energy Park,50.659817285,0.0,227969.18,2279.69,41.54,25.33,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-28,Khavda Renewable Energy Park,53.01608955085734,0.0,238572.4,2385.72,43.47,26.51,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-29,Khavda Renewable Energy Park,95.98346047462276,0.0,431925.57,4319.26,78.71,47.99,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-30,Khavda Renewable Energy Park,105.78989175185184,0.0,476054.51,4760.55,86.75,52.89,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2021-12-31,Khavda Renewable Energy Park,89.57663898518518,0.0,403094.88,4030.95,73.45,44.79,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-01,Khavda Renewable Energy Park,84.19649987796983,0.0,378884.25,3788.84,69.04,42.1,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-02,Khavda Renewable Energy Park,98.19048954000002,0.0,441857.2,4418.57,80.52,49.1,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-03,Khavda Renewable Energy Park,68.70068276500001,0.0,309153.07,3091.53,56.33,34.35,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-04,Khavda Renewable Energy Park,54.59056889,0.0,245657.56,2456.58,44.76,27.3,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-05,Khavda Renewable Energy Park,22.26108775000001,0.0,100174.89,5008.74,18.25,11.13,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2022-01-06,Khavda Renewable Energy Park,65.76184653499999,0.0,295928.31,2959.28,53.92,32.88,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-07,Khavda Renewable Energy Park,70.52543310017833,0.0,317364.45,3173.64,57.83,35.26,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-08,Khavda Renewable Energy Park,124.63485815,0.0,560856.86,5608.57,102.2,62.32,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-09,Khavda Renewable Energy Park,123.9167292,0.0,557625.28,5576.25,101.61,61.96,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-10,Khavda Renewable Energy Park,124.77021763659808,0.0,561465.98,5614.66,102.31,62.39,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-11,Khavda Renewable Energy Park,121.06982282814816,0.0,544814.2,5448.14,99.28,60.53,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-12,Khavda Renewable Energy Park,113.51936974524006,0.0,510837.16,5108.37,93.09,56.76,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-13,Khavda Renewable Energy Park,117.84638615759944,0.0,530308.74,5303.09,96.63,58.92,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-14,Khavda Renewable Energy Park,115.92263313524006,0.0,521651.85,5216.52,95.06,57.96,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-15,Khavda Renewable Energy Park,113.29134549130316,0.0,509811.05,5098.11,92.9,56.65,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-16,Khavda Renewable Energy Park,114.8573922107956,0.0,516858.26,5168.58,94.18,57.43,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-17,Khavda Renewable Energy Park,106.87420964,0.0,480933.94,4809.34,87.64,53.44,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-18,Khavda Renewable Energy Park,119.72133264486968,0.0,538746.0,5387.46,98.17,59.86,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-19,Khavda Renewable Energy Park,115.93969706,0.0,521728.64,5217.29,95.07,57.97,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-20,Khavda Renewable Energy Park,106.04547760314816,0.0,477204.65,4772.05,86.96,53.02,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-21,Khavda Renewable Energy Park,85.62157727185185,0.0,385297.1,3852.97,70.21,42.81,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-22,Khavda Renewable Energy Park,106.9797895437723,0.0,481409.05,4814.09,87.72,53.49,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-23,Khavda Renewable Energy Park,121.1815605,0.0,545317.02,5453.17,99.37,60.59,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-24,Khavda Renewable Energy Park,111.31531015,0.0,500918.9,5009.19,91.28,55.66,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-25,Khavda Renewable Energy Park,110.653526555,0.0,497940.87,4979.41,90.74,55.33,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-26,Khavda Renewable Energy Park,116.990289845,0.0,526456.3,5264.56,95.93,58.5,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-27,Khavda Renewable Energy Park,121.7253598,0.0,547764.12,5477.64,99.81,60.86,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-28,Khavda Renewable Energy Park,122.38646035,0.0,550739.07,5507.39,100.36,61.19,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-29,Khavda Renewable Energy Park,116.20024746,0.0,522901.11,5229.01,95.28,58.1,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-30,Khavda Renewable Energy Park,129.456414615,0.0,582553.87,5825.54,106.15,64.73,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-01-31,Khavda Renewable Energy Park,111.90368230295611,0.0,503566.57,5035.67,91.76,55.95,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-01,Khavda Renewable Energy Park,106.75475954,0.0,480396.42,4803.96,87.54,53.38,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-02,Khavda Renewable Energy Park,114.84759465357338,0.0,516814.18,5168.14,94.18,57.42,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-03,Khavda Renewable Energy Park,122.57757833980796,0.0,551599.1,5515.99,100.51,61.29,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-04,Khavda Renewable Energy Park,119.82355835,0.0,539206.01,5392.06,98.26,59.91,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-05,Khavda Renewable Energy Park,121.20931308499998,0.0,545441.91,5454.42,99.39,60.6,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-06,Khavda Renewable Energy Park,134.61085829518518,0.0,605748.86,6057.49,110.38,67.31,0.01,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-07,Khavda Renewable Energy Park,115.65736259,0.0,520458.13,5204.58,94.84,57.83,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-08,Khavda Renewable Energy Park,110.321468175,0.0,496446.61,4964.47,90.46,55.16,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-09,Khavda Renewable Energy Park,135.40253206,0.0,609311.39,6093.11,111.03,67.7,0.01,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-10,Khavda Renewable Energy Park,144.1493332315501,0.0,648672.0,6486.72,118.2,72.07,0.01,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-11,Khavda Renewable Energy Park,146.38227811481485,0.0,658720.25,6587.2,120.03,73.19,0.01,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2022-02-12,Khavda Renewable Energy Park,142.157637655,0.0,639709.37,6397.09,116.57,71.08,0.01,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
